date,replicate,shelter_trend,State,state_name
2020-08-27,1,0.30349514101489933,5,ANTIOQUIA
2020-08-28,1,0.3014771578876481,5,ANTIOQUIA
2020-08-29,1,0.29948014337292594,5,ANTIOQUIA
2020-08-30,1,0.297511350290561,5,ANTIOQUIA
2020-08-31,1,0.2955780314603815,5,ANTIOQUIA
2020-09-01,1,0.2936874255056855,5,ANTIOQUIA
2020-09-02,1,0.29184477355364596,5,ANTIOQUIA
2020-09-03,1,0.2900512769313873,5,ANTIOQUIA
2020-09-04,1,0.28830764962578004,5,ANTIOQUIA
2020-09-05,1,0.2866146056236945,5,ANTIOQUIA
2020-09-06,1,0.2849728589120012,5,ANTIOQUIA
2020-09-07,1,0.2833831234775705,5,ANTIOQUIA
2020-09-08,1,0.2818461133072729,5,ANTIOQUIA
2020-09-09,1,0.2803625423879788,5,ANTIOQUIA
2020-09-10,1,0.2789331247065586,5,ANTIOQUIA
2020-09-11,1,0.27755857424988284,5,ANTIOQUIA
2020-09-12,1,0.27623960500482186,5,ANTIOQUIA
2020-09-13,1,0.27497693095824616,5,ANTIOQUIA
2020-09-14,1,0.27377126609702607,5,ANTIOQUIA
2020-09-15,1,0.27262332440803216,5,ANTIOQUIA
2020-09-16,1,0.27153381987813474,5,ANTIOQUIA
2020-09-17,1,0.27050346649420437,5,ANTIOQUIA
2020-09-18,1,0.2695329442937782,5,ANTIOQUIA
2020-09-19,1,0.2686222506021529,5,ANTIOQUIA
2020-09-20,1,0.2677707504674017,5,ANTIOQUIA
2020-09-21,1,0.26697778509389597,5,ANTIOQUIA
2020-09-22,1,0.2662426956860074,5,ANTIOQUIA
2020-09-23,1,0.26556482344810733,5,ANTIOQUIA
2020-09-24,1,0.2649435095845674,5,ANTIOQUIA
2020-09-25,1,0.2643780952997591,5,ANTIOQUIA
2020-09-26,1,0.2638679217980539,5,ANTIOQUIA
2020-09-27,1,0.2634123302838233,5,ANTIOQUIA
2020-09-28,1,0.26301066196143885,5,ANTIOQUIA
2020-09-29,1,0.26266225803527204,5,ANTIOQUIA
2020-09-30,1,0.26236645970969447,5,ANTIOQUIA
2020-10-01,1,0.2621226081890775,5,ANTIOQUIA
2020-10-02,1,0.2619300446777927,5,ANTIOQUIA
2020-10-03,1,0.2617881103802116,5,ANTIOQUIA
2020-10-04,1,0.2616961465007058,5,ANTIOQUIA
2020-10-05,1,0.2616531771284086,5,ANTIOQUIA
2020-10-06,1,0.2616560519635311,5,ANTIOQUIA
2020-10-07,1,0.2617007086532746,5,ANTIOQUIA
2020-10-08,1,0.26178308172453757,5,ANTIOQUIA
2020-10-09,1,0.2618991057042182,5,ANTIOQUIA
2020-10-10,1,0.2620447151192149,5,ANTIOQUIA
2020-10-11,1,0.2622158444964261,5,ANTIOQUIA
2020-10-12,1,0.26240842836275,5,ANTIOQUIA
2020-10-13,1,0.2626184012450851,5,ANTIOQUIA
2020-10-14,1,0.26284169767032967,5,ANTIOQUIA
2020-10-15,1,0.26307425216538205,5,ANTIOQUIA
2020-10-16,1,0.2633119992571406,5,ANTIOQUIA
2020-10-17,1,0.2635508734725037,5,ANTIOQUIA
2020-10-18,1,0.2637868093383697,5,ANTIOQUIA
2020-10-19,1,0.2640157413816369,5,ANTIOQUIA
2020-10-20,1,0.26423360412920366,5,ANTIOQUIA
2020-10-21,1,0.26443633233963415,5,ANTIOQUIA
2020-10-22,1,0.26462005846926234,5,ANTIOQUIA
2020-10-23,1,0.2647814729414109,5,ANTIOQUIA
2020-10-24,1,0.264917363913396,5,ANTIOQUIA
2020-10-25,1,0.2650245195425337,5,ANTIOQUIA
2020-10-26,1,0.26509972798614007,5,ANTIOQUIA
2020-10-27,1,0.26513977740153133,5,ANTIOQUIA
2020-10-28,1,0.26514145594602356,5,ANTIOQUIA
2020-10-29,1,0.26510155177693284,5,ANTIOQUIA
2020-10-30,1,0.26501685305157535,5,ANTIOQUIA
2020-10-31,1,0.26488414792726717,5,ANTIOQUIA
2020-11-01,1,0.26470022456132447,5,ANTIOQUIA
2020-11-02,1,0.2644618711110633,5,ANTIOQUIA
2020-11-03,1,0.2641658757337998,5,ANTIOQUIA
2020-11-04,1,0.2638090265868501,5,ANTIOQUIA
2020-11-05,1,0.26338811182753036,5,ANTIOQUIA
2020-11-06,1,0.2628999196131566,5,ANTIOQUIA
2020-11-07,1,0.26234131107323844,5,ANTIOQUIA
2020-11-08,1,0.2617117964619263,5,ANTIOQUIA
2020-11-09,1,0.2610142225433087,5,ANTIOQUIA
